 ,Label,Area,X,Y,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,M5_002.tif:0349-0919,11300.000,3065.020,1164.223,128.614,111.867,40.522,0.993,128.722,905.000,362.000,41.326,111.787,1.150,0.870,0.997
23,M5_002.tif:0085-0780,13666.667,2600.751,286.650,151.959,114.511,54.687,0.970,151.703,767.000,104.500,54.389,114.932,1.327,0.754,0.998
24,M5_002.tif:0038-0768,8455.556,2561.667,128.333,118.576,90.794,59.858,0.968,119.490,759.500,54.000,59.859,90.527,1.306,0.766,1.001
25,M5_002.tif:0575-0330,10911.111,1102.125,1919.980,135.761,102.331,156.946,0.973,135.392,312.000,568.000,156.801,102.574,1.327,0.754,1.005
26,M5_002.tif:0749-1036,10577.778,3456.667,2500.000,116.052,116.052,0.000,0.991,116.619,1021.024,757.125,24.036,116.619,1.000,1.000,1.006
27,M5_002.tif:0872-0996,8300.000,3322.095,2908.896,116.389,90.798,86.601,0.985,115.748,995.667,890.000,86.698,90.769,1.282,0.780,1.007
28,M5_002.tif:0669-1200,8800.000,4003.481,2232.508,124.504,89.993,57.901,0.963,124.376,1191.000,685.500,57.588,90.038,1.383,0.723,1.004
29,M5_002.tif:0556-1146,9577.778,3823.333,1855.000,123.253,98.941,53.683,0.981,123.378,1135.500,571.000,51.582,99.010,1.246,0.803,1.003
30,M5_002.tif:0618-1234,10233.333,4114.048,2060.776,122.054,106.752,108.936,0.993,122.316,1228.000,601.000,109.916,106.604,1.143,0.875,0.999
31,M5_002.tif:0671-1148,10700.000,3829.067,2237.600,117.006,116.435,45.000,0.995,117.023,1131.245,672.558,4.272,117.023,1.005,0.995,0.992
32,M5_002.tif:0123-1003,7855.556,3343.274,412.383,100.296,99.724,103.394,1.000,99.903,988.155,121.704,172.152,99.903,1.006,0.994,0.999
33,M5_002.tif:0364-1004,8855.556,3347.422,1214.088,106.520,105.851,45.565,1.000,106.171,990.118,356.907,152.545,106.171,1.006,0.994,1.009
34,M5_002.tif:0360-1131,8577.778,3771.572,1200.911,111.517,97.936,65.763,0.990,111.865,1124.500,375.500,65.344,98.003,1.139,0.878,0.999
35,M5_002.tif:0651-1048,7711.111,3496.667,2171.667,107.236,91.556,177.523,0.991,106.875,1033.000,650.500,176.424,91.945,1.171,0.854,0.996
36,M5_002.tif:0622-1305,9844.444,4353.412,2074.270,120.584,103.947,117.251,0.991,120.750,1298.000,606.000,116.211,103.882,1.160,0.862,1.001
37,M5_002.tif:0688-1076,9800.000,3587.589,2295.601,127.840,97.605,67.627,0.971,127.824,1069.000,706.500,67.782,97.925,1.310,0.763,0.999
38,M5_002.tif:0635-1415,5788.889,4718.346,2116.759,97.644,75.485,97.094,0.985,97.582,1413.500,620.500,97.853,74.757,1.294,0.773,1.010
39,M5_002.tif:0620-1437,6600.000,4790.000,2068.333,97.043,86.594,95.158,0.998,96.896,1436.000,606.000,93.945,86.547,1.121,0.892,0.995
40,M5_002.tif:0730-1261,8700.000,4205.085,2435.617,111.930,98.965,87.499,0.987,111.865,1260.500,747.500,86.583,99.917,1.131,0.884,0.999
41,M5_002.tif:0231-0214,9888.889,714.813,772.700,118.666,106.104,55.245,0.995,118.802,204.500,246.500,55.864,106.113,1.118,0.894,0.996
42,M5_002.tif:0195-0200,8511.111,666.667,651.667,109.988,98.526,88.894,0.995,110.202,199.000,212.000,86.532,98.431,1.116,0.896,0.990
43,M5_002.tif:0187-0096,10911.111,320.954,625.058,127.995,108.539,134.579,0.985,128.506,83.000,173.500,133.423,108.685,1.179,0.848,1.001
44,M5_002.tif:0071-0152,10377.778,508.369,239.065,124.992,105.714,37.885,0.990,125.000,137.500,83.000,36.870,105.720,1.182,0.846,1.003
45,M5_002.tif:0087-0493,4944.444,1645.876,292.468,86.145,73.080,97.665,0.989,86.313,491.500,75.000,100.008,73.000,1.179,0.848,1.000
46,M5_002.tif:0315-0678,7900.000,2262.679,1053.233,109.092,92.203,72.316,0.989,109.100,673.500,331.500,71.288,92.272,1.183,0.845,1.003
47,M5_002.tif:0417-0766,7222.222,2555.590,1389.887,109.940,83.642,93.758,0.972,110.315,765.500,400.500,94.332,83.294,1.314,0.761,1.003
48,M5_002.tif:0596-0820,7422.222,2736.747,1989.222,104.570,90.372,155.500,0.988,105.264,806.500,590.500,156.682,90.132,1.157,0.864,0.997
49,M5_002.tif:0755-0917,6411.111,3058.333,2518.333,90.349,90.349,0.000,0.996,90.554,908.123,745.673,133.660,90.554,1.000,1.000,0.993
50,M5_002.tif:0688-1234,8811.111,4113.373,2293.272,115.832,96.853,57.547,0.983,115.566,1224.500,702.500,56.768,97.787,1.196,0.836,1.005
51,M5_002.tif:0638-1462,9900.000,4874.906,2129.209,121.906,103.400,84.590,0.990,122.077,1461.000,657.000,85.301,103.297,1.179,0.848,1.004
52,M5_002.tif:0150-0671,8477.778,2238.316,500.963,112.817,95.679,98.318,0.991,112.904,669.000,133.500,98.489,95.534,1.179,0.848,0.993
53,M5_002.tif:0151-1055,8288.889,3520.000,503.333,112.145,94.108,100.052,0.988,111.803,1053.000,134.500,100.305,94.603,1.192,0.839,0.991
54,M5_002.tif:0216-1146,10188.889,3822.161,721.983,123.417,105.115,144.751,0.987,124.007,1131.667,205.667,143.746,104.930,1.174,0.852,1.004
55,M5_002.tif:0997-1023,8000.000,3410.750,3324.889,109.787,92.779,131.701,0.991,109.659,1012.000,985.500,133.152,92.789,1.183,0.845,0.993
56,M5_002.tif:0060-1121,8833.333,3738.966,200.677,115.284,97.559,85.366,0.990,115.302,1120.500,77.500,85.855,97.563,1.182,0.846,1.000
57,M5_002.tif:0870-0778,7233.333,2595.906,2900.981,104.861,87.829,159.605,0.989,104.376,764.000,865.000,160.408,88.319,1.194,0.838,1.000
58,M5_002.tif:0587-0510,6744.444,1703.347,1957.554,100.522,85.427,173.373,0.991,100.678,496.000,585.500,173.346,85.190,1.177,0.850,0.993
59,M5_002.tif:0435-0532,6433.333,1773.883,1452.714,98.955,82.777,55.746,0.989,98.460,524.000,448.000,56.041,83.313,1.195,0.837,1.003
60,M5_002.tif:0288-0211,8822.222,706.549,962.435,115.272,97.446,142.997,0.982,115.674,198.000,278.500,143.791,97.879,1.183,0.845,0.999
61,M5_002.tif:0208-0366,7822.222,1220.653,693.229,108.726,91.603,112.500,0.993,108.333,360.000,193.000,112.620,91.667,1.187,0.843,1.006
62,M5_002.tif:0152-0231,4788.889,772.247,507.668,84.759,71.938,48.688,0.990,84.886,223.000,161.500,46.591,71.827,1.178,0.849,0.997
63,M5_002.tif:0746-0520,7688.889,1734.952,2489.239,101.423,96.524,122.352,0.996,101.338,511.500,734.500,126.304,96.989,1.051,0.952,1.007
64,M5_002.tif:0785-0880,7022.222,2935.095,2619.214,108.010,82.779,86.233,0.973,108.538,879.500,802.000,86.479,82.329,1.305,0.766,0.992
65,M5_002.tif:0989-0626,6144.444,2089.105,3298.339,101.301,77.229,30.259,0.974,101.503,613.500,997.000,29.511,76.992,1.312,0.762,0.999
66,M5_002.tif:0141-0554,4722.222,1848.333,471.667,77.540,77.540,0.000,0.994,77.817,544.219,135.973,151.736,77.817,1.000,1.000,0.995
67,M5_002.tif:0269-0414,7222.222,1380.056,899.462,101.571,90.534,91.079,0.995,101.721,413.500,254.500,91.878,90.454,1.122,0.891,1.011
68,M5_002.tif:0767-1085,6411.111,3617.553,2557.340,96.023,85.009,34.796,0.997,95.714,1073.500,775.500,35.074,85.112,1.130,0.885,1.004
69,M5_002.tif:0409-1211,6577.778,4040.000,1365.000,96.981,86.358,146.826,0.993,97.183,1199.500,402.000,149.036,86.418,1.123,0.890,0.993
70,M5_002.tif:0598-0286,11333.333,956.065,1995.925,127.561,113.123,167.581,0.994,127.475,268.000,595.000,168.690,113.356,1.128,0.887,0.998
